2026-07-01T16:51:48.373-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.s.expression.TextLiteralExpression   : [THYMELEAF][http-nio-8383-exec-6] Evaluating text literal: "'height:'"
2026-07-01T16:51:48.373-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.s.expression.VariableExpression      : [THYMELEAF][http-nio-8383-exec-6] Evaluating variable expression: "${h}"
2026-07-01T16:51:48.373-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.s.e.SPELVariableExpressionEvaluator  : [THYMELEAF][http-nio-8383-exec-6] SpringEL expression: evaluating expression "h" on target
2026-07-01T16:51:48.374-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.s.expression.TextLiteralExpression   : [THYMELEAF][http-nio-8383-exec-6] Evaluating text literal: "'%; background: #ea580c;'"
2026-07-01T16:51:48.374-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.s.expression.AdditionExpression      : [THYMELEAF][http-nio-8383-exec-6] Evaluating addition expression: "('height:' + ${h}) + '%; background: #ea580c;'"
2026-07-01T16:51:48.374-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.s.expression.AdditionExpression      : [THYMELEAF][http-nio-8383-exec-6] Evaluating addition expression: "'height:' + ${h}"
2026-07-01T16:51:48.374-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.s.expression.TextLiteralExpression   : [THYMELEAF][http-nio-8383-exec-6] Evaluating text literal: "'height:'"
2026-07-01T16:51:48.374-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.s.expression.VariableExpression      : [THYMELEAF][http-nio-8383-exec-6] Evaluating variable expression: "${h}"
2026-07-01T16:51:48.375-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.s.e.SPELVariableExpressionEvaluator  : [THYMELEAF][http-nio-8383-exec-6] SpringEL expression: evaluating expression "h" on target
2026-07-01T16:51:48.375-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.s.expression.TextLiteralExpression   : [THYMELEAF][http-nio-8383-exec-6] Evaluating text literal: "'%; background: #ea580c;'"
2026-07-01T16:51:48.376-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.s.expression.AdditionExpression      : [THYMELEAF][http-nio-8383-exec-6] Evaluating addition expression: "('height:' + ${h}) + '%; background: #ea580c;'"
2026-07-01T16:51:48.376-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.s.expression.AdditionExpression      : [THYMELEAF][http-nio-8383-exec-6] Evaluating addition expression: "'height:' + ${h}"
2026-07-01T16:51:48.377-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.s.expression.TextLiteralExpression   : [THYMELEAF][http-nio-8383-exec-6] Evaluating text literal: "'height:'"
2026-07-01T16:51:48.377-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.s.expression.VariableExpression      : [THYMELEAF][http-nio-8383-exec-6] Evaluating variable expression: "${h}"
2026-07-01T16:51:48.377-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.s.e.SPELVariableExpressionEvaluator  : [THYMELEAF][http-nio-8383-exec-6] SpringEL expression: evaluating expression "h" on target
2026-07-01T16:51:48.377-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.s.expression.TextLiteralExpression   : [THYMELEAF][http-nio-8383-exec-6] Evaluating text literal: "'%; background: #ea580c;'"
2026-07-01T16:51:48.378-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.s.expression.AdditionExpression      : [THYMELEAF][http-nio-8383-exec-6] Evaluating addition expression: "('height:' + ${h}) + '%; background: #ea580c;'"
2026-07-01T16:51:48.380-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.s.expression.AdditionExpression      : [THYMELEAF][http-nio-8383-exec-6] Evaluating addition expression: "'height:' + ${h}"
2026-07-01T16:51:48.385-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.s.expression.TextLiteralExpression   : [THYMELEAF][http-nio-8383-exec-6] Evaluating text literal: "'height:'"
2026-07-01T16:51:48.385-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.s.expression.VariableExpression      : [THYMELEAF][http-nio-8383-exec-6] Evaluating variable expression: "${h}"
2026-07-01T16:51:48.385-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.s.e.SPELVariableExpressionEvaluator  : [THYMELEAF][http-nio-8383-exec-6] SpringEL expression: evaluating expression "h" on target
2026-07-01T16:51:48.388-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.s.expression.TextLiteralExpression   : [THYMELEAF][http-nio-8383-exec-6] Evaluating text literal: "'%; background: #ea580c;'"
2026-07-01T16:51:48.389-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.s.expression.AdditionExpression      : [THYMELEAF][http-nio-8383-exec-6] Evaluating addition expression: "('height:' + ${h}) + '%; background: #ea580c;'"
2026-07-01T16:51:48.389-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.s.expression.AdditionExpression      : [THYMELEAF][http-nio-8383-exec-6] Evaluating addition expression: "'height:' + ${h}"
2026-07-01T16:51:48.390-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.s.expression.TextLiteralExpression   : [THYMELEAF][http-nio-8383-exec-6] Evaluating text literal: "'height:'"
2026-07-01T16:51:48.390-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.s.expression.VariableExpression      : [THYMELEAF][http-nio-8383-exec-6] Evaluating variable expression: "${h}"
2026-07-01T16:51:48.390-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.s.e.SPELVariableExpressionEvaluator  : [THYMELEAF][http-nio-8383-exec-6] SpringEL expression: evaluating expression "h" on target
2026-07-01T16:51:48.391-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.s.expression.TextLiteralExpression   : [THYMELEAF][http-nio-8383-exec-6] Evaluating text literal: "'%; background: #ea580c;'"
2026-07-01T16:51:48.391-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.s.expression.AdditionExpression      : [THYMELEAF][http-nio-8383-exec-6] Evaluating addition expression: "('height:' + ${h}) + '%; background: #ea580c;'"
2026-07-01T16:51:48.391-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.s.expression.AdditionExpression      : [THYMELEAF][http-nio-8383-exec-6] Evaluating addition expression: "'height:' + ${h}"
2026-07-01T16:51:48.391-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.s.expression.TextLiteralExpression   : [THYMELEAF][http-nio-8383-exec-6] Evaluating text literal: "'height:'"
2026-07-01T16:51:48.392-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.s.expression.VariableExpression      : [THYMELEAF][http-nio-8383-exec-6] Evaluating variable expression: "${h}"
2026-07-01T16:51:48.392-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.s.e.SPELVariableExpressionEvaluator  : [THYMELEAF][http-nio-8383-exec-6] SpringEL expression: evaluating expression "h" on target
2026-07-01T16:51:48.392-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.s.expression.TextLiteralExpression   : [THYMELEAF][http-nio-8383-exec-6] Evaluating text literal: "'%; background: #ea580c;'"
2026-07-01T16:51:48.393-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.s.expression.AdditionExpression      : [THYMELEAF][http-nio-8383-exec-6] Evaluating addition expression: "('height:' + ${h}) + '%; background: #ea580c;'"
2026-07-01T16:51:48.393-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.s.expression.AdditionExpression      : [THYMELEAF][http-nio-8383-exec-6] Evaluating addition expression: "'height:' + ${h}"
2026-07-01T16:51:48.393-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.s.expression.TextLiteralExpression   : [THYMELEAF][http-nio-8383-exec-6] Evaluating text literal: "'height:'"
2026-07-01T16:51:48.393-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.s.expression.VariableExpression      : [THYMELEAF][http-nio-8383-exec-6] Evaluating variable expression: "${h}"
2026-07-01T16:51:48.394-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.s.e.SPELVariableExpressionEvaluator  : [THYMELEAF][http-nio-8383-exec-6] SpringEL expression: evaluating expression "h" on target
2026-07-01T16:51:48.394-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.s.expression.TextLiteralExpression   : [THYMELEAF][http-nio-8383-exec-6] Evaluating text literal: "'%; background: #ea580c;'"
2026-07-01T16:51:48.395-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.e.springsecurity6.auth.AuthUtils     : [THYMELEAF][http-nio-8383-exec-6] Obtaining authentication object.
2026-07-01T16:51:48.395-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.e.springsecurity6.auth.AuthUtils     : [THYMELEAF][http-nio-8383-exec-6] Authentication object of class org.springframework.security.authentication.UsernamePasswordAuthenticationToken found in context for user "master".
2026-07-01T16:51:48.396-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.e.springsecurity6.auth.AuthUtils     : [THYMELEAF][http-nio-8383-exec-6] Checking authorization using access expression "hasRole('MASTER')" for user "master".
2026-07-01T16:51:48.397-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.e.springsecurity6.auth.AuthUtils     : [THYMELEAF][http-nio-8383-exec-6] Checked authorization using access expression "hasRole('MASTER')" for user "master". Access GRANTED.
2026-07-01T16:51:48.401-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.e.springsecurity6.auth.AuthUtils     : [THYMELEAF][http-nio-8383-exec-6] Obtaining authentication object.
2026-07-01T16:51:48.401-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.e.springsecurity6.auth.AuthUtils     : [THYMELEAF][http-nio-8383-exec-6] Authentication object of class org.springframework.security.authentication.UsernamePasswordAuthenticationToken found in context for user "master".
2026-07-01T16:51:48.401-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.e.springsecurity6.auth.AuthUtils     : [THYMELEAF][http-nio-8383-exec-6] Checking authorization using access expression "hasAnyRole('CLIENTES','MASTER')" for user "master".
2026-07-01T16:51:48.403-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.e.springsecurity6.auth.AuthUtils     : [THYMELEAF][http-nio-8383-exec-6] Checked authorization using access expression "hasAnyRole('CLIENTES','MASTER')" for user "master". Access GRANTED.
2026-07-01T16:51:48.405-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.e.springsecurity6.auth.AuthUtils     : [THYMELEAF][http-nio-8383-exec-6] Obtaining authentication object.
2026-07-01T16:51:48.405-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.e.springsecurity6.auth.AuthUtils     : [THYMELEAF][http-nio-8383-exec-6] Authentication object of class org.springframework.security.authentication.UsernamePasswordAuthenticationToken found in context for user "master".
2026-07-01T16:51:48.405-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.e.springsecurity6.auth.AuthUtils     : [THYMELEAF][http-nio-8383-exec-6] Checking authorization using access expression "hasAnyRole('PRODUTO','MASTER')" for user "master".
2026-07-01T16:51:48.407-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.e.springsecurity6.auth.AuthUtils     : [THYMELEAF][http-nio-8383-exec-6] Checked authorization using access expression "hasAnyRole('PRODUTO','MASTER')" for user "master". Access GRANTED.
2026-07-01T16:51:48.407-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.e.springsecurity6.auth.AuthUtils     : [THYMELEAF][http-nio-8383-exec-6] Obtaining authentication object.
2026-07-01T16:51:48.408-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.e.springsecurity6.auth.AuthUtils     : [THYMELEAF][http-nio-8383-exec-6] Authentication object of class org.springframework.security.authentication.UsernamePasswordAuthenticationToken found in context for user "master".
2026-07-01T16:51:48.408-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.e.springsecurity6.auth.AuthUtils     : [THYMELEAF][http-nio-8383-exec-6] Checking authorization using access expression "hasAnyRole('ESTOQUE','MASTER')" for user "master".
2026-07-01T16:51:48.410-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.e.springsecurity6.auth.AuthUtils     : [THYMELEAF][http-nio-8383-exec-6] Checked authorization using access expression "hasAnyRole('ESTOQUE','MASTER')" for user "master". Access GRANTED.
2026-07-01T16:51:48.411-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.e.springsecurity6.auth.AuthUtils     : [THYMELEAF][http-nio-8383-exec-6] Obtaining authentication object.
2026-07-01T16:51:48.411-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.e.springsecurity6.auth.AuthUtils     : [THYMELEAF][http-nio-8383-exec-6] Authentication object of class org.springframework.security.authentication.UsernamePasswordAuthenticationToken found in context for user "master".
2026-07-01T16:51:48.411-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.e.springsecurity6.auth.AuthUtils     : [THYMELEAF][http-nio-8383-exec-6] Checking authorization using access expression "hasAnyRole('VENDAS','MASTER')" for user "master".
2026-07-01T16:51:48.412-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.e.springsecurity6.auth.AuthUtils     : [THYMELEAF][http-nio-8383-exec-6] Checked authorization using access expression "hasAnyRole('VENDAS','MASTER')" for user "master". Access GRANTED.
2026-07-01T16:51:48.413-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.e.springsecurity6.auth.AuthUtils     : [THYMELEAF][http-nio-8383-exec-6] Obtaining authentication object.
2026-07-01T16:51:48.413-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.e.springsecurity6.auth.AuthUtils     : [THYMELEAF][http-nio-8383-exec-6] Authentication object of class org.springframework.security.authentication.UsernamePasswordAuthenticationToken found in context for user "master".
2026-07-01T16:51:48.413-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.e.springsecurity6.auth.AuthUtils     : [THYMELEAF][http-nio-8383-exec-6] Checking authorization using access expression "hasAnyRole('FINANCEIRO','MASTER')" for user "master".
2026-07-01T16:51:48.415-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.e.springsecurity6.auth.AuthUtils     : [THYMELEAF][http-nio-8383-exec-6] Checked authorization using access expression "hasAnyRole('FINANCEIRO','MASTER')" for user "master". Access GRANTED.
2026-07-01T16:51:48.417-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.e.springsecurity6.auth.AuthUtils     : [THYMELEAF][http-nio-8383-exec-6] Obtaining authentication object.
2026-07-01T16:51:48.417-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.e.springsecurity6.auth.AuthUtils     : [THYMELEAF][http-nio-8383-exec-6] Authentication object of class org.springframework.security.authentication.UsernamePasswordAuthenticationToken found in context for user "master".
2026-07-01T16:51:48.417-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.e.springsecurity6.auth.AuthUtils     : [THYMELEAF][http-nio-8383-exec-6] Checking authorization using access expression "hasAnyRole('FINANCEIRO','MASTER')" for user "master".
2026-07-01T16:51:48.418-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.e.springsecurity6.auth.AuthUtils     : [THYMELEAF][http-nio-8383-exec-6] Checked authorization using access expression "hasAnyRole('FINANCEIRO','MASTER')" for user "master". Access GRANTED.
2026-07-01T16:51:48.421-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.T.cache.EXPRESSION_CACHE             : [THYMELEAF][http-nio-8383-exec-6][EXPRESSION_CACHE][CACHE_HIT] Cache hit in cache "EXPRESSION_CACHE" for key "expr|'R$ ' + ${#numbers.formatDecimal(resumo.receitas, 1, 'POINT', 2, 'COMMA')}".
2026-07-01T16:51:48.422-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.s.expression.AdditionExpression      : [THYMELEAF][http-nio-8383-exec-6] Evaluating addition expression: "'R$ ' + ${#numbers.formatDecimal(resumo.receitas, 1, 'POINT', 2, 'COMMA')}"
2026-07-01T16:51:48.422-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.s.expression.TextLiteralExpression   : [THYMELEAF][http-nio-8383-exec-6] Evaluating text literal: "'R$ '"
2026-07-01T16:51:48.422-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.s.expression.VariableExpression      : [THYMELEAF][http-nio-8383-exec-6] Evaluating variable expression: "${#numbers.formatDecimal(resumo.receitas, 1, 'POINT', 2, 'COMMA')}"
2026-07-01T16:51:48.423-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.s.e.SPELVariableExpressionEvaluator  : [THYMELEAF][http-nio-8383-exec-6] SpringEL expression: evaluating expression "#numbers.formatDecimal(resumo.receitas, 1, 'POINT', 2, 'COMMA')" on target
2026-07-01T16:51:48.425-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.T.cache.EXPRESSION_CACHE             : [THYMELEAF][http-nio-8383-exec-6][EXPRESSION_CACHE][CACHE_HIT] Cache hit in cache "EXPRESSION_CACHE" for key "expr|'R$ ' + ${#numbers.formatDecimal(resumo.despesas, 1, 'POINT', 2, 'COMMA')}".
2026-07-01T16:51:48.425-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.s.expression.AdditionExpression      : [THYMELEAF][http-nio-8383-exec-6] Evaluating addition expression: "'R$ ' + ${#numbers.formatDecimal(resumo.despesas, 1, 'POINT', 2, 'COMMA')}"
2026-07-01T16:51:48.425-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.s.expression.TextLiteralExpression   : [THYMELEAF][http-nio-8383-exec-6] Evaluating text literal: "'R$ '"
2026-07-01T16:51:48.426-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.s.expression.VariableExpression      : [THYMELEAF][http-nio-8383-exec-6] Evaluating variable expression: "${#numbers.formatDecimal(resumo.despesas, 1, 'POINT', 2, 'COMMA')}"
2026-07-01T16:51:48.426-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.s.e.SPELVariableExpressionEvaluator  : [THYMELEAF][http-nio-8383-exec-6] SpringEL expression: evaluating expression "#numbers.formatDecimal(resumo.despesas, 1, 'POINT', 2, 'COMMA')" on target
2026-07-01T16:51:48.427-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.T.cache.EXPRESSION_CACHE             : [THYMELEAF][http-nio-8383-exec-6][EXPRESSION_CACHE][CACHE_HIT] Cache hit in cache "EXPRESSION_CACHE" for key "expr|'R$ ' + ${#numbers.formatDecimal(resumo.lucroLiquido, 1, 'POINT', 2, 'COMMA')}".
2026-07-01T16:51:48.427-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.s.expression.AdditionExpression      : [THYMELEAF][http-nio-8383-exec-6] Evaluating addition expression: "'R$ ' + ${#numbers.formatDecimal(resumo.lucroLiquido, 1, 'POINT', 2, 'COMMA')}"
2026-07-01T16:51:48.427-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.s.expression.TextLiteralExpression   : [THYMELEAF][http-nio-8383-exec-6] Evaluating text literal: "'R$ '"
2026-07-01T16:51:48.428-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.s.expression.VariableExpression      : [THYMELEAF][http-nio-8383-exec-6] Evaluating variable expression: "${#numbers.formatDecimal(resumo.lucroLiquido, 1, 'POINT', 2, 'COMMA')}"
2026-07-01T16:51:48.429-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.s.e.SPELVariableExpressionEvaluator  : [THYMELEAF][http-nio-8383-exec-6] SpringEL expression: evaluating expression "#numbers.formatDecimal(resumo.lucroLiquido, 1, 'POINT', 2, 'COMMA')" on target
2026-07-01T16:51:48.429-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.T.cache.EXPRESSION_CACHE             : [THYMELEAF][http-nio-8383-exec-6][EXPRESSION_CACHE][CACHE_HIT] Cache hit in cache "EXPRESSION_CACHE" for key "expr|'background: conic-gradient(var(--primary-500) 0deg ' + ${resumo.margemPercentual * 3.6} + 'deg, var(--neutral-200) ' + ${resumo.margemPercentual * 3.6} + 'deg 360deg);'".
2026-07-01T16:51:48.429-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.s.expression.AdditionExpression      : [THYMELEAF][http-nio-8383-exec-6] Evaluating addition expression: "((('background: conic-gradient(var(--primary-500) 0deg ' + ${resumo.margemPercentual * 3.6}) + 'deg, var(--neutral-200) ') + ${resumo.margemPercentual * 3.6}) + 'deg 360deg);'"
2026-07-01T16:51:48.430-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.s.expression.AdditionExpression      : [THYMELEAF][http-nio-8383-exec-6] Evaluating addition expression: "(('background: conic-gradient(var(--primary-500) 0deg ' + ${resumo.margemPercentual * 3.6}) + 'deg, var(--neutral-200) ') + ${resumo.margemPercentual * 3.6}"
2026-07-01T16:51:48.431-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.s.expression.AdditionExpression      : [THYMELEAF][http-nio-8383-exec-6] Evaluating addition expression: "('background: conic-gradient(var(--primary-500) 0deg ' + ${resumo.margemPercentual * 3.6}) + 'deg, var(--neutral-200) '"
2026-07-01T16:51:48.432-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.s.expression.AdditionExpression      : [THYMELEAF][http-nio-8383-exec-6] Evaluating addition expression: "'background: conic-gradient(var(--primary-500) 0deg ' + ${resumo.margemPercentual * 3.6}"
2026-07-01T16:51:48.432-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.s.expression.TextLiteralExpression   : [THYMELEAF][http-nio-8383-exec-6] Evaluating text literal: "'background: conic-gradient(var(--primary-500) 0deg '"
2026-07-01T16:51:48.435-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.s.expression.VariableExpression      : [THYMELEAF][http-nio-8383-exec-6] Evaluating variable expression: "${resumo.margemPercentual * 3.6}"
2026-07-01T16:51:48.436-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.s.e.SPELVariableExpressionEvaluator  : [THYMELEAF][http-nio-8383-exec-6] SpringEL expression: evaluating expression "resumo.margemPercentual * 3.6" on target
2026-07-01T16:51:48.437-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.s.expression.TextLiteralExpression   : [THYMELEAF][http-nio-8383-exec-6] Evaluating text literal: "'deg, var(--neutral-200) '"
2026-07-01T16:51:48.437-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.s.expression.VariableExpression      : [THYMELEAF][http-nio-8383-exec-6] Evaluating variable expression: "${resumo.margemPercentual * 3.6}"
2026-07-01T16:51:48.437-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.s.e.SPELVariableExpressionEvaluator  : [THYMELEAF][http-nio-8383-exec-6] SpringEL expression: evaluating expression "resumo.margemPercentual * 3.6" on target
2026-07-01T16:51:48.438-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.s.expression.TextLiteralExpression   : [THYMELEAF][http-nio-8383-exec-6] Evaluating text literal: "'deg 360deg);'"
2026-07-01T16:51:48.438-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.T.cache.EXPRESSION_CACHE             : [THYMELEAF][http-nio-8383-exec-6][EXPRESSION_CACHE][CACHE_HIT] Cache hit in cache "EXPRESSION_CACHE" for key "expr|${resumo.margemPercentual} + '%'".
2026-07-01T16:51:48.439-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.s.expression.AdditionExpression      : [THYMELEAF][http-nio-8383-exec-6] Evaluating addition expression: "${resumo.margemPercentual} + '%'"
2026-07-01T16:51:48.439-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.s.expression.VariableExpression      : [THYMELEAF][http-nio-8383-exec-6] Evaluating variable expression: "${resumo.margemPercentual}"
2026-07-01T16:51:48.439-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.s.e.SPELVariableExpressionEvaluator  : [THYMELEAF][http-nio-8383-exec-6] SpringEL expression: evaluating expression "resumo.margemPercentual" on target
2026-07-01T16:51:48.439-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] o.t.s.expression.TextLiteralExpression   : [THYMELEAF][http-nio-8383-exec-6] Evaluating text literal: "'%'"
2026-07-01T16:51:48.443-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] org.thymeleaf.TemplateEngine             : [THYMELEAF][http-nio-8383-exec-6] FINISHED PROCESS AND OUTPUT OF TEMPLATE "Dashboard" WITH LOCALE pt_BR
2026-07-01T16:51:48.443-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-6] org.thymeleaf.TemplateEngine.TIMER       : [THYMELEAF][http-nio-8383-exec-6][Dashboard][pt_BR][386979900][387] TEMPLATE "Dashboard" WITH LOCALE pt_BR PROCESSED IN 386979900 nanoseconds (approx. 387ms)
2026-07-01T16:51:48.444-03:00 DEBUG 20444 --- [estoque] [http-nio-8383-exec-6] o.s.web.servlet.DispatcherServlet        : Completed 200 OK
2026-07-01T16:51:48.461-03:00 DEBUG 20444 --- [estoque] [http-nio-8383-exec-7] o.s.web.servlet.DispatcherServlet        : GET "/api/resumo-financeiro?periodo=mes", parameters={masked}
2026-07-01T16:51:48.462-03:00 DEBUG 20444 --- [estoque] [http-nio-8383-exec-7] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped to com.expedicao.estoque.controller.DashboardController#resumoFinanceiroApi(String)
2026-07-01T16:51:48.478-03:00 DEBUG 20444 --- [estoque] [http-nio-8383-exec-7] m.m.a.RequestResponseBodyMethodProcessor : Using 'application/json', given [*/*] and supported [application/json]
2026-07-01T16:51:48.479-03:00 DEBUG 20444 --- [estoque] [http-nio-8383-exec-7] m.m.a.RequestResponseBodyMethodProcessor : Writing [com.expedicao.estoque.dto.ResumoFinanceiroDTO@1ed5bb58]
2026-07-01T16:51:48.483-03:00 DEBUG 20444 --- [estoque] [http-nio-8383-exec-7] o.s.web.servlet.DispatcherServlet        : Completed 200 OK
2026-07-01T16:51:51.049-03:00 DEBUG 20444 --- [estoque] [http-nio-8383-exec-8] o.s.web.servlet.DispatcherServlet        : GET "/financeiro/dashboardFinanceiro", parameters={}
2026-07-01T16:51:51.050-03:00 DEBUG 20444 --- [estoque] [http-nio-8383-exec-8] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped to com.expedicao.estoque.controller.FinanceiroController#dashboardFinanceiro()
2026-07-01T16:51:51.051-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-8] o.t.spring6.view.ThymeleafViewResolver   : [THYMELEAF] View dashboardFinanceiro will be handled by ThymeleafViewResolver and a ThymeleafView instance will be created for it
